text,category,set,category_id,id
Can I use my American Express card with Apple Pay?,apple_pay_or_google_pay,train,74,9655
Why can't I get my top up to work in Apple Pay?,apple_pay_or_google_pay,train,74,9656
Can I use my apple watch to top-up?,apple_pay_or_google_pay,train,74,9657
Is top-up possible with Apple Pay?,apple_pay_or_google_pay,train,74,9658
Why isn't my google top-up pay working?,apple_pay_or_google_pay,train,74,9659
What do I do if my Google pay top up isn't working?,apple_pay_or_google_pay,train,74,9660
Can I top up with Google Pay?,apple_pay_or_google_pay,train,74,9661
Am I able to use Apple Pay?,apple_pay_or_google_pay,train,74,9662
"I got my American Express in Apple Pay, why is top up not working in my country?",apple_pay_or_google_pay,train,74,9663
Can I add funds directly from my Apple Watch?,apple_pay_or_google_pay,train,74,9664
"Apple watch top up help, please?",apple_pay_or_google_pay,train,74,9665
"I am having a slight problem with my American express in apple play, can you help me fix the problem with top up?",apple_pay_or_google_pay,train,74,9666
"In regards to top-ups, can I do them via Google Pay?",apple_pay_or_google_pay,train,74,9667
How do you Top Up on the apple watch?,apple_pay_or_google_pay,train,74,9668
Am I able to top up with Apple Pay?,apple_pay_or_google_pay,train,74,9669
Can I use top-up with Apple pay?,apple_pay_or_google_pay,train,74,9670
"I want to top up from my Apple Watch, can I?",apple_pay_or_google_pay,train,74,9671
Can I use the apple watch to make a top-up?,apple_pay_or_google_pay,train,74,9672
"My American express works with my apple pay, why is top up not working?",apple_pay_or_google_pay,train,74,9673
I would like to know if I can top up with Google Pay.,apple_pay_or_google_pay,train,74,9674
Can I top-up via Apple Pay?,apple_pay_or_google_pay,train,74,9675
Can I top up using my apple watch?,apple_pay_or_google_pay,train,74,9676
Why is top up not working for my apple pay app,apple_pay_or_google_pay,train,74,9677
Can I use Apple Pay to top-up?,apple_pay_or_google_pay,train,74,9678
Why doesn't my Google pay top up work?,apple_pay_or_google_pay,train,74,9679
How can I set up Google Pay on my device?,apple_pay_or_google_pay,train,74,9680
Can you show me how to top up with Google play?,apple_pay_or_google_pay,train,74,9681
I seem to be having trouble with my Google Pay Top. Can you please help?,apple_pay_or_google_pay,train,74,9682
Does Google Pay offer a top up option?,apple_pay_or_google_pay,train,74,9683
"I got my American Express in Apple Pay, why is top up not working on my device?",apple_pay_or_google_pay,train,74,9684
How do I get Top Up to work in Apple Pay?,apple_pay_or_google_pay,train,74,9685
is apple pay a top up service?,apple_pay_or_google_pay,train,74,9686
How do I top up using my Apple Watch?,apple_pay_or_google_pay,train,74,9687
I want to top up my account. Can I do it with Google Pay?,apple_pay_or_google_pay,train,74,9688
Can I use my apple watch to top up?,apple_pay_or_google_pay,train,74,9689
"I received my American Express in Apple Pay, is there a reason why top up is not functioning properly?",apple_pay_or_google_pay,train,74,9690
Can I use my Apple Watch to pay for gas?,apple_pay_or_google_pay,train,74,9691
I would like to use top-up with my Apple Pay.,apple_pay_or_google_pay,train,74,9692
how do I get top up to work for my card,apple_pay_or_google_pay,train,74,9693
My google top-up pay is not going through,apple_pay_or_google_pay,train,74,9694
how do i set up my apple pay watch to connect to my account,apple_pay_or_google_pay,train,74,9695
need help with google pay top up,apple_pay_or_google_pay,train,74,9696
My Google pay top up isn't working.,apple_pay_or_google_pay,train,74,9697
"Help me please, My Apple Pay American Express top up does not work.",apple_pay_or_google_pay,train,74,9698
Are top-ups allowed using Apple Pay?,apple_pay_or_google_pay,train,74,9699
Is topping up with Apple Pay possible?,apple_pay_or_google_pay,train,74,9700
what can I do if I got my American Express in Apple Bay but top up is not working?,apple_pay_or_google_pay,train,74,9701
Top up is not working even though I have my AMEX in apple pay.,apple_pay_or_google_pay,train,74,9702
where do I top up my google pay?,apple_pay_or_google_pay,train,74,9703
"Using Google Pay, can I top up?",apple_pay_or_google_pay,train,74,9704
Why is top up not working if I use my American express with my apple pay?,apple_pay_or_google_pay,train,74,9705
Unable to use my American Express with Apple Pay to top up my account,apple_pay_or_google_pay,train,74,9706
Does my top up and apple pay work together?,apple_pay_or_google_pay,train,74,9707
I can't use top up on Google Pay.,apple_pay_or_google_pay,train,74,9708
"I have received my American express in apple play, looks like top up has an issue, please help?",apple_pay_or_google_pay,train,74,9709
Why isn't my google pay top up working?,apple_pay_or_google_pay,train,74,9710
Is it possible for me to top up with Google Pay?,apple_pay_or_google_pay,train,74,9711
Can apple pay handle top up exchanges?,apple_pay_or_google_pay,train,74,9712
Am I able to Top Up with Apply Pay?,apple_pay_or_google_pay,train,74,9713
How do i top up my google pay?,apple_pay_or_google_pay,train,74,9714
I want to top up with my Apple Watch.,apple_pay_or_google_pay,train,74,9715
Could google pay and top up be together?,apple_pay_or_google_pay,train,74,9716
I can't get google pay to work right.,apple_pay_or_google_pay,train,74,9717
Does google play offer the service to Top up?,apple_pay_or_google_pay,train,74,9718
Can I top-up my google pay?,apple_pay_or_google_pay,train,74,9719
Can I use American express with apple pay? Why does it make my top up not work?,apple_pay_or_google_pay,train,74,9720
Can I top up my account with Google Pay?,apple_pay_or_google_pay,train,74,9721
I cannot get my google pay to work.,apple_pay_or_google_pay,train,74,9722
Is there a way to top up using my Apple Watch?,apple_pay_or_google_pay,train,74,9723
I can't get my Google Pay Top to work. Are there any issues on your end?,apple_pay_or_google_pay,train,74,9724
can I top up an apple pay?,apple_pay_or_google_pay,train,74,9725
Can you explain why my Google Pay Top isn't working?,apple_pay_or_google_pay,train,74,9726
Am I able to do top-ups with Google Pay?,apple_pay_or_google_pay,train,74,9727
What are the steps needed to top up with Apple Pay?,apple_pay_or_google_pay,train,74,9728
"i received my American Express in Apple pay, is there a reason why top up is not working?",apple_pay_or_google_pay,train,74,9729
Google Pay Top up isn't working,apple_pay_or_google_pay,train,74,9730
Can you help me get Top Up to work in the Apple Pay function?,apple_pay_or_google_pay,train,74,9731
Will be Apple Watch be able to let me top up?,apple_pay_or_google_pay,train,74,9732
How can I top up with my apple watch?,apple_pay_or_google_pay,train,74,9733
What services can I use to top up?,apple_pay_or_google_pay,train,74,9734
Can an apple watch be used to tup-up?,apple_pay_or_google_pay,train,74,9735
Can I use my Apple watch to fill my gas tank?,apple_pay_or_google_pay,train,74,9736
Why isn't my Google Pay top up working for me? Did I do something wrong?,apple_pay_or_google_pay,train,74,9737
What should I do to top up using my Apple Watch?,apple_pay_or_google_pay,train,74,9738
my google pay seems to be acting up.,apple_pay_or_google_pay,train,74,9739
"top up google pay, is it possible?",apple_pay_or_google_pay,train,74,9740
is it possible to top-up with google pay.,apple_pay_or_google_pay,train,74,9741
how do i setup my apple pay,apple_pay_or_google_pay,train,74,9742
is there a way to do top up with apple pay,apple_pay_or_google_pay,train,74,9743
top up for my american express card is not working,apple_pay_or_google_pay,train,74,9744
How to activate Google Pay for top up?,apple_pay_or_google_pay,train,74,9745
My Google pay top up isn't working. Help.,apple_pay_or_google_pay,train,74,9746
I can't see my Google Pay top up. Is it not working correctly?,apple_pay_or_google_pay,train,74,9747
How can I get my Google pay top up to work?,apple_pay_or_google_pay,train,74,9748
Google pay top up not working.,apple_pay_or_google_pay,train,74,9749
My Apple Pay top up with my American Express card is not working? Please tell me why,apple_pay_or_google_pay,train,74,9750
Is it possible to top up with Google Pay?,apple_pay_or_google_pay,train,74,9751
Can top ups be done from an apple watch.,apple_pay_or_google_pay,train,74,9752
Can you assist on apple watch top ups?,apple_pay_or_google_pay,train,74,9753
"i received my American Express in Apple pay, why is top up not working?",apple_pay_or_google_pay,train,74,9754
How can I top up using google pay?,apple_pay_or_google_pay,train,74,9755
"i have been trying to add money with apple pay but it wont work, why?",apple_pay_or_google_pay,train,74,9756
Google Pay isn't working. What is wrong?,apple_pay_or_google_pay,train,74,9757
Google Pay won't let me top up.,apple_pay_or_google_pay,train,74,9758
"Apple pay is not accepting my American Express card, can you assist me with this problem?",apple_pay_or_google_pay,train,74,9759
"I got my American Express in Apple Pay, why is top up not working correctly?",apple_pay_or_google_pay,train,74,9760
